texts,tags
ใช้ของ Eucerin ดีที่สุด ถึงจะแพง แต่ก้คุ้ม.,neg
ดูกี่ทีก็ใช่อย่างที่เค้าแชร์กันง่ะ โง้ยย 😭,neg
ต้นเหตุทั้งม่วนมิใช่อะไรอยากเก็บภาษีละสิมึง,neg
ตึงเหล้าขาวตึงหงส์ทองมตีกันไปหมดแล้วววววววว,neg
ถ้ามีรถไฟฟ้าไปถึงเราก็ไปปป แต่นี่คือไปยากอะ,neg
นก เหล็ก น้อยมาก ไม่เหมือนหมูตอกไข่เลยดีงาม,neg
น้ำติ้มไม่หร่อย เค้าไม่กินเนื้อ ไม่ชอบบบอ่ะ,neg
บางจริงๆค่ะ แล้วแต่ละถาดคือได้ไม่เท่ากัน 🤣,neg
บางที ผมก็ไม่เข้าใจความคิด หน่วยงานนึงในไทย,neg
บีทีเอสที่ว่าช้ายังสู้เลือกตั้งไม่ได้เลยค่ะ,neg
บุหรี่ไฟฟ้าค่ะไม่ได้ฆ่าคนตายถึงต้องยึดรถแหม,neg
เบียร์ช้างดมกลิ่นดีๆแม่งเหมือนเยี่ยวอะ สาบฟ,neg
ปรับปรุงเรื่อง พนง. และการเตรียมของก่อนเถอะ,neg
โปรฯดีครับ แต่ 4จ่าย3 คนไม่พอนี่สิครับปัญหา,neg
ไปบอกซีพี เซ็นทรัล เบียร์ช้าง สิงห์นู้น ควย,neg
ผ้าอนามัยไง เอาไว้ห้ามเลือด บล๊อกนะคะ โฆษณา,neg
ผู้นำเรื่องเหี้ยอะไร คนด่าทุกโพส เน็ตเหี้ยๆ,neg
เพลานี้น่าจะไม่ทันการเสียแล้วน้องพี่ 🤣🤣🤣,neg
มันไม่ดีตรงที่กูไม่ถูกกะเบียร์ช้างเนี่ยแหละ,neg
ม่างงงง ละบอกนึกถึงเบียร์ช้าง เกียดด 555555,neg
มีเนื้ออ่ะมึง แบบ บารบีก้อนก้อทำไม่ได้ 5555,neg
โมเดสไม่ดี ห่อตัว แบบเย็นไม่ชอบ ใส่แล้วห.ชา,neg
ไม่ถามก็ไม่บอกครับ ร้านก็หรู ไม่น่าขี้งกเลย,neg
ไม่น่ากินสปายอ่ะ ง่วง กินกาแฟไม่ได้ 🤷🏻‍♀️,neg
ไม่น่าแดกช้างเยอะเลย สัสกลิ่นเต็มคอเลยยยยยย,neg
ไม่สะอาด อาหารเช้าไม่สมราคา ห้องน้ำเหม็นมาก,neg
รุ่นนี้ราคามือสองไม่กี่แสน ถูกกว่าอัลติสอีก,neg
ล้างยากไปอีก ชิสติดหม้อเนี่ย ล้างจนมือแตก😭,neg
ลิปเมเบอลีนคือถูกระชากลากขูดก็ยังไม่ออก เวง,neg
เลิกกินนานแล้วบาบีก้อน หมูฟีสแข็งกระด้างมาก,neg
"เลือกรีโว่ขับสบาย อีซุๆคลาดแข็ง เกีย1,2 อืด",neg
วอแว ไม่ซื้อ tarte แต่เอาตลับเล็ดอันนี้พอละ,neg
ส่งมาตรวจที่ BSC ด้วยจ้าาา ยังไงล่ะ ยังไงงง,neg
สั่งกะเพราเป็ด เจอแต่พริก ไม่เจอใบกะเพราเลย,neg
สาขาเซ็นทรัลพิษณุโลก บอกขนมจีบกุ้งไม่มีแล้ว,neg
เสียใจด้วยที่ลพบุรี ไม่ได้ร่วมรายการ 😭😭😭,neg
หากฉันซื้อทอมฟอร์ด ฉันต้องกินมาม่า 3 เดือน.,neg
หายแล้วววว แค่ผ้าอนามัยบาดจิ๋มนิดหน่อย55555,neg
หิว อีกนิดจะขับไปซื้อแมคแล้ว ไม่ไหวแล้วโว้ย,neg
อิผ้าอนามัยเหิ้ย ติดทุกอย่าง ยกเว้นกางเกงใน,neg
อี๋ Almera 1.2 S ขับตัวโลวไม่คุยอะค่ะ ต่รรม,neg
เอาความโง่ของสื่อบ้านเราไปโชว์เค้าหน่อย....,neg
55555 หวังว่ากุจะหายท้องเสียใน วันพรุ่งนี้นะ,neg
Ford Fiesta ฟอร์ด เฟียสต้า ประตูชอบปิดไม่ได้,neg
ก็แค่หนองนอนไมหลั๊บ หัวใจมันกระซับกร๊ะซ่ายยย,neg
กว่าจะได้ชุดไทย เสียตังเช่าแพงกว่าค่าก้อนอีก,neg
เกลียดผ้าอนามัยแผ่นอ่ะ แต่ไม่ใจพอจะใส่แบบสอด,neg
ไก่ทอดแมคถ้าหนักจะกรอบขนาดนี้ กินทีฟันแทบหัก,neg
คงได้ไปทำงานให้บอสัดเบียร์ช้างต่อมั้งสานิตย์,neg
คงฮาแบบดาร์คๆถ้าบาร์บีก้อนแถลงแจกยาถ่ายพยาธิ,neg
